tweet_id,airline,text,sentiment_groundtruth,tweet_created
569669129130647550,Delta,"@JetBlue 2nd time in a row a flight out of jfk a disaster. Last time I wasn't allowed to fly stndby, now a 2 hour delay w/out notification",negative,2015-02-22
569204255191490560,United,@united let me assure you my travel time is 4h2m not 5h2m #timezones #accuratetraveltimes #3rdtimethishashappened http://t.co/e0C9bI09cf,negative,2015-02-21
568643357108531200,Delta,@JetBlue why are you making me stay in JFK until 2 am or Late Flightr? Just let me rebook without making me pay more,negative,2015-02-19
569696449111461900,American,@AmericanAir great flight experience again... SFO-JFK... Dare I say it? A consistent high quality on a legacy airline? Keep it up guys!,positive,2015-02-22
570248035369820160,Southwest,"@SouthwestAir: #VIPLiveintheVieyard - first time we tried to redeem pts for *anything*, it really did not go well. #disappointed",negative,2015-02-24
570295576446808060,American,@AmericanAir I have been on hold w/customer service line for 68 minutes.  This after I was on phone with an agent for 35 min b/f call droped,negative,2015-02-24
570293527982301200,Southwest,"@SouthwestAir never mind, I moved my flight to tomorrow. Thanks for the help!",positive,2015-02-24
568986895268519940,United,@united y not? You're the reason we're in Houston and not NYC tonight. It took the plane an hour to take off - no explanations or sorry.,negative,2015-02-20
570085056401838100,United,@united Yes. Doesn't make that mistake any less absurd. Doesn't change the fact that I'm very inconveniently missing my luggage tonight.,negative,2015-02-23
568416493446271e3,United,@united - That time when I spent a night trying to sleep in a toddler bed at the airport Ramada without my luggage you kidnapped #furious,negative,2015-02-19
569502753694691300,Southwest,@SouthwestAir looks like you are up and running for the day. Still can't get through on the phone. Can you follow so I can dm you my info,negative,2015-02-22
569283956484415500,United,@united I can understand that but to not have another plane available when there is a full day till departure is unacceptable. Phoenix?,negative,2015-02-21
567724189872697340,United,@united You know what the United Club needs? Power. MOAR power. Insufficient outlets for the #RoadWarrior (ORD),negative,2015-02-17
568868127364096e3,Virgin America,@VirginAmerica Is there anything going on with the website? I've been getting a lot of errors past 30 minutes.,negative,2015-02-20
569631860885577700,American,@AmericanAir this might look good but the pita is inedible. Last year delicious shrimp cocktail. This year garbage http://t.co/Sotl8XQsrp,negative,2015-02-22
567802781877407740,US Airways,@USAirways thanks!,positive,2015-02-17
569849517077622800,United,@united funny I paid to check my bag and now flight 1086 is BEGGING folks to check bags for free 1 hour before flight. #notcool,negative,2015-02-23
570078556711026700,American,@AmericanAir Glad to hear that there were no serious injuries in the minor crash @dfwairport this evening.,positive,2015-02-23
568474960097878e3,Delta,@JetBlue it's noting about me i m perfectly fine it's the attitude and dealings with flyers. Stubborn. Demanding. Unwilling to accommodate.,negative,2015-02-19
568201125012353e3,Southwest,"@SouthwestAir I understand weather is not your fault, but as a frequent flyer I expected better customer service. I'll be trying @Delta",negative,2015-02-18
569955602782236700,United,"@united This must be a drone “@united: @KeamBleam We understand your frustration. Our Bag team is working hard to get your bag(s) to you...""",negative,2015-02-23
568387362239205400,Delta,@JetBlue flight 577  fll to sfo. No speed line even though I paid for it. No coffee on flight. and my non stop now has an unscheduled stop,negative,2015-02-19
569935689292259300,United,@united ok thx!,positive,2015-02-23
569593810390425600,American,@AmericanAir Hey AA - can you help with an itinerary for a plat custy?  Stuck in PVR and phones aren't working,negative,2015-02-22
568558562810544100,Delta,@JetBlue oh yes! I hope you expand to other airports soon so I can fly you to see my family each year!!!!,positive,2015-02-19
569894640675102700,Delta,"@JetBlue  Called JB 3 times!Everytime, Auto Vmsg:""your wait time should not be longer than 9 mins"" waited longer than 18 mins and no answer!",negative,2015-02-23
569282312203997200,United,@united thanks ... not sure arranged move to the earlier flight but I'm at the gate with a seat assignment.  Super nice agent at gate C4 ORD,positive,2015-02-21
569345701487906800,United,@united do you expect to Cancelled Flight flights out of @DENAirport tomorrow morning given the storm?,negative,2015-02-21
569604033083789300,Delta,@JetBlue at what point in delays can I take a different flight to my destination?,negative,2015-02-22
569823770308939800,American,"@AmericanAir i tried all day. Have been disconnected due to ""heavy call volume.""",negative,2015-02-23
569855106583281660,Southwest,@SouthwestAir almost at the gate for 1156 to SF. Please wait 60 more seconds.,negative,2015-02-23
568965870178816e3,United,"@united It wasn't full, I had plenty of time to go to the gate and check, plus with my status I should have gotten on!?!",negative,2015-02-20
568109592338518e3,United,@united just because you are a monopoly in @flySFO doesn't mean you treat your frequent fliers like crap.,negative,2015-02-18
568983464172584960,Delta,@JetBlue yes I do. I will get you exact data. Your download is fine it's your upload bandwidth and ping that are the issue. Ping especially,negative,2015-02-20
568490223417602050,Virgin America,"@VirginAmerica love you guys, but pls get some direct routes LAS to AUS!",positive,2015-02-19
569596652622721e3,American,@AmericanAir But Eagle is always Late Flight,negative,2015-02-22
569646538814824450,United,"@united sitting on the runway in Newark, they won't let the plane to a gate. My connection boards in 1 minute. @united hates us all.",negative,2015-02-22
568807823187976200,Delta,@JetBlue I'm #MakingLoveOutofNothingAtAll on my #brandloveaffair to #LAX https://t.co/kdHRUF54sW,positive,2015-02-20
568149912665198600,Delta,@JetBlue i deleted that tweet because one of your wonderful employees swooped in to help--faith restored. You are one of the good ones. 👍,positive,2015-02-18
569992662779961340,US Airways,.@USAirways Have you just given up?,negative,2015-02-23
569229557468827650,US Airways,@USAirways it's been three weeks since I was specifically told I would get a call back from your folks in AZ- should I keep being patient?,negative,2015-02-21
569592236981284860,United,"@united It was Cancelled Flightled, none of the passengers were notified. Complete violation of travelers' rights.  @AerocivilCol",negative,2015-02-22
570272387985514500,Southwest,@SouthwestAir @SMiles1307 over two hours now.  Ugh we should all get vouchers this is inexcusable ESP after a pre flight check that was ok.,negative,2015-02-24
569788087481409540,American,@AmericanAir I don't want to waste any more of my time on your airline (you've already robbed 21 hours of my day) but I definitely will.,negative,2015-02-23
569628323443318800,American,@AmericanAir the ticket is a poor gesture of goodwill (for missed trip) to a top status flyer - I may not next time (AA91 LHR-ORD 2/16),negative,2015-02-22
569513811285311500,United,@united after 6 hour plus delay from #WashingtonDC finally on flight to #Edinburgh all very tired,negative,2015-02-22
570092218058346500,American,@AmericanAir there are no more flights via united when I arrive to DFW and my car is parked at IAH 😁,negative,2015-02-23
568848699960332300,United,@united what I don't understand isn't flight that I paid premium for getting Cancelled Flighted and the best you can do is next available flight...,negative,2015-02-20
569594026732740600,American,@AmericanAir ahhhh your silence is golden now.  This tops it all.  Anyone get fired?,negative,2015-02-22
570003144366792700,American,@AmericanAir so what if I didn't have the funds to purchase another ticket? Your error would cause my family to miss the funeral,negative,2015-02-23
569505479795327e3,United,@united Back at the Denver airport and ready for round two today. Ready to get home!,negative,2015-02-22
568113601480757250,US Airways,"@USAirways I don't mind waiting, I mind waiting on a plane, when I shouldn't have had to.  The airport has more room and you know.. food!",negative,2015-02-18
567760331829559300,Southwest,"@SouthwestAir the woman working the counter in philly at 630 this am needs to be fired. Due to bad weather, I along with other passengers",negative,2015-02-17
569510828023488500,United,@united they let us board again but will we fly this time? Who knows! #shouldhaveflowndelta,negative,2015-02-22
570011304221667300,American,"@AmericanAir Hey, AA! There was a mistake made by your CR on my Flight Booking Problems. When I call your reservations #, I keep getting hung up on. Advise.",negative,2015-02-23
569728483384930300,Southwest,@SouthwestAir flight Cancelled Flightled. new flight 7 hours Late Flightr. will sleep in airport tonight. and cant even give me an A Boarding Group seat. thx,negative,2015-02-22
570091771675349e3,Southwest,@SouthwestAir way to fuck up and lose @c_istudios bags. My husband has no warm clothes and no equipment. #youdidit #notcool,negative,2015-02-23
568584029106266100,Southwest,@SouthwestAir thanks for adding straight flights from Columbus to Oakland!,positive,2015-02-19
569934977963573250,Delta,"Yall tried it. ""@JetBlue: Our fleet's on fleek. http://t.co/62GoDFaKNB”",positive,2015-02-23
569238014418944e3,Southwest,@SouthwestAir #3252 Manchester-BWI being delayed for one idiot who isn't on the plane?! We've waited 2 hours for our window and may miss it,negative,2015-02-21
570265811623002100,Delta,@JetBlue I appreciate the credit for my troubles but the lack of personal response troubles me.,negative,2015-02-24
5.7007889400859443e+17,United,@united it's highly unprofessional for you to overbook a flight by 12 seats &amp;feel that I should rearrange my schedule for your mismanagement,negative,2015-02-23
